invoice_id,invoice_date,new_charges,overdue_charges,due_date,usage_charges,local_call,local_data,payment_method
6618878397,1/3/2020,$471.83,$218.06,15/3/2020,$31.50,$268.46,$405.68,credit card
3882897164,1/4/2020,$250.13,,15/4/2020,$331.08,$231.47,$11.13,e-wallet
1057647788,1/5/2020,$70.73,,15/5/2020,$72.64,$76.93,$434.22,cheque
3733693555,1/6/2020,$210.88,,15/6/2020,$782.99,$415.71,$39.32,cheque
2744903920,1/7/2020,$107.52,$52.73,15/7/2020,$989.13,$448.26,$489.58,credit card
7755156121,1/8/2020,$468.99,,15/8/2020,$806.86,$435.77,$400.88,cheque
8669730529,1/9/2020,$262.33,$3.91,15/9/2020,$191.14,$299.05,$170.17,cheque
9989245750,1/10/2020,$323.01,,15/10/2020,$249.49,$391.13,$48.82,e-wallet
8886243922,1/11/2020,$326.77,,15/11/2020,$788.31,$342.99,$449.90,e-wallet
8161635268,1/12/2020,$340.50,$104.34,15/12/2020,$524.18,$317.29,$256.87,credit card
6236338181,1/1/2020,$439.13,,15/1/2020,$789.74,$235.15,$373.92,cheque
1551797159,1/2/2020,$345.73,,15/2/2020,$121.52,$350.12,$207.07,credit card
7142298818,1/3/2020,$479.93,$482.12,15/3/2020,$565.28,$187.59,$290.89,credit card
5794975069,1/4/2020,$26.34,,15/4/2020,$236.42,$444.26,$221.08,e-wallet
1281020255,1/5/2020,$368.53,,15/5/2020,$326.64,$310.91,$128.29,e-wallet
4624716901,1/6/2020,$190.69,$461.18,15/6/2020,$19.89,$275.74,$391.71,credit card
4523572282,1/7/2020,$52.76,$288.60,15/7/2020,$329.04,$19.59,$112.44,credit card
2823506941,1/8/2020,$151.93,$307.37,15/8/2020,$364.05,$315.00,$386.30,e-wallet
1402427889,1/9/2020,$161.58,$328.92,15/9/2020,$967.99,$432.22,$200.71,cheque
1141112570,1/10/2020,$414.14,$84.82,15/10/2020,$455.31,$309.92,$204.75,cheque
2132471654,1/11/2020,$238.95,,15/11/2020,$612.51,$421.98,$263.77,credit card
2710632173,1/12/2020,$449.88,,15/12/2020,$452.89,$49.72,$29.93,e-wallet
0239050139,1/1/2020,$207.61,,15/1/2020,$127.06,$451.50,$295.45,cheque
6968881363,1/2/2020,$396.43,,15/2/2020,$753.13,$336.18,$402.16,cheque
3017126150,1/3/2020,$312.89,,15/3/2020,$195.42,$498.31,$345.54,e-wallet
9272650866,1/4/2020,$456.43,,15/4/2020,$82.89,$308.82,$368.98,credit card
6861532125,1/5/2020,$80.10,,15/5/2020,$359.82,$119.49,$372.95,e-wallet
8373654745,1/6/2020,$16.19,$434.45,15/6/2020,$939.55,$162.00,$331.62,credit card
4880501406,1/7/2020,$314.27,,15/7/2020,$283.83,$384.21,$250.58,credit card
8310118634,1/8/2020,$168.39,$151.67,15/8/2020,$441.91,$239.46,$83.64,e-wallet
5243436157,1/9/2020,$292.58,,15/9/2020,$873.70,$94.69,$246.85,e-wallet
3200729035,1/10/2020,$92.89,$220.53,15/10/2020,$739.60,$307.40,$159.10,cheque
8412467863,1/11/2020,$474.93,$175.66,15/11/2020,$909.32,$496.39,$401.66,e-wallet
1576083721,1/12/2020,$345.21,,15/12/2020,$579.78,$441.29,$281.77,e-wallet
1457482499,1/1/2020,$257.29,$412.07,15/1/2020,$598.86,$7.31,$354.70,e-wallet
4591356856,1/2/2020,$384.18,$81.38,15/2/2020,$843.06,$123.48,$18.08,cheque
9245973835,1/3/2020,$235.89,,15/3/2020,$234.37,$362.72,$60.15,credit card
6163821615,1/4/2020,$98.32,,15/4/2020,$469.44,$56.99,$70.78,cheque
0374336680,1/5/2020,$129.19,$131.11,15/5/2020,$821.40,$413.96,$42.74,credit card
3899492923,1/6/2020,$393.56,$179.52,15/6/2020,$24.26,$117.57,$202.26,cheque
8375660486,1/7/2020,$132.92,$262.81,15/7/2020,$749.61,$139.68,$249.63,cheque
8403270137,1/8/2020,$149.00,,15/8/2020,$883.37,$415.71,$427.17,cheque
0149104442,1/9/2020,$44.94,,15/9/2020,$317.19,$307.45,$231.45,cheque
1327211348,1/10/2020,$337.75,,15/10/2020,$618.04,$59.64,$477.74,cheque
9579618847,1/11/2020,$425.26,$93.20,15/11/2020,$753.72,$476.42,$327.37,cheque
1635887007,1/12/2020,$351.26,,15/12/2020,$230.45,$267.24,$263.78,cheque
7044895029,1/1/2020,$195.83,$361.60,15/1/2020,$132.92,$413.13,$255.34,e-wallet
9010775616,1/2/2020,$122.37,$187.61,15/2/2020,$120.45,$210.79,$436.03,credit card
9951832579,1/3/2020,$325.35,$284.20,15/3/2020,$954.83,$135.30,$98.60,cheque
7947973019,1/4/2020,$440.12,$55.59,15/4/2020,$700.78,$428.26,$249.63,cheque
4351822025,1/5/2020,$157.44,$179.91,15/5/2020,$579.37,$274.94,$312.53,e-wallet
5611216171,1/6/2020,$64.25,,15/6/2020,$583.18,$308.88,$41.03,cheque
3956765622,1/7/2020,$410.14,,15/7/2020,$908.37,$127.25,$481.77,credit card
3425701369,1/8/2020,$74.34,,15/8/2020,$709.05,$157.39,$179.75,cheque
4474230666,1/9/2020,$100.35,$452.78,15/9/2020,$620.58,$90.46,$313.38,cheque
7429154355,1/10/2020,$51.99,,15/10/2020,$432.01,$373.94,$9.03,credit card
7023133878,1/11/2020,$204.95,$43.00,15/11/2020,$52.75,$233.23,$213.08,credit card
4819238542,1/12/2020,$292.87,,15/12/2020,$825.46,$70.44,$371.63,cheque
9320985398,1/1/2020,$382.06,,15/1/2020,$53.15,$365.60,$16.72,e-wallet
9593175543,1/2/2020,$487.29,,15/2/2020,$307.80,$30.06,$276.89,cheque
0769606401,1/3/2020,$274.41,,15/3/2020,$778.54,$97.15,$23.38,cheque
7975973378,1/4/2020,$204.05,$282.69,15/4/2020,$157.47,$187.94,$130.40,credit card
6338915821,1/5/2020,$20.31,$366.46,15/5/2020,$504.45,$207.84,$72.20,cheque
4753376613,1/6/2020,$48.82,$475.36,15/6/2020,$514.03,$13.67,$80.31,e-wallet
8395400202,1/7/2020,$65.60,$201.32,15/7/2020,$844.67,$110.35,$411.03,e-wallet
0882468641,1/8/2020,$271.94,,15/8/2020,$75.39,$407.71,$260.43,cheque
8558709865,1/9/2020,$301.96,$106.65,15/9/2020,$705.03,$388.43,$181.97,credit card
3049790054,1/10/2020,$202.21,$211.71,15/10/2020,$251.48,$72.34,$461.73,e-wallet
9719845273,1/11/2020,$94.90,,15/11/2020,$926.88,$78.28,$57.30,credit card
0558580194,1/12/2020,$306.29,,15/12/2020,$354.90,$136.06,$177.26,credit card
7056032540,1/1/2020,$102.70,,15/1/2020,$685.24,$362.17,$136.45,credit card
5113682678,1/2/2020,$210.11,$464.31,15/2/2020,$643.91,$154.11,$35.66,e-wallet
4158057838,1/3/2020,$484.43,$408.06,15/3/2020,$757.67,$410.12,$432.05,e-wallet
2399698261,1/4/2020,$363.56,,15/4/2020,$363.83,$334.39,$244.39,cheque
1276698363,1/5/2020,$112.07,$198.82,15/5/2020,$646.92,$3.66,$203.82,credit card
6924282444,1/6/2020,$426.22,,15/6/2020,$216.58,$145.17,$404.22,cheque
7747442799,1/7/2020,$343.32,,15/7/2020,$593.65,$59.06,$352.81,cheque
2581648856,1/8/2020,$251.40,,15/8/2020,$812.22,$344.43,$380.04,credit card
5057886905,1/9/2020,$463.05,,15/9/2020,$842.47,$70.15,$429.64,credit card
1255389067,1/10/2020,$476.99,,15/10/2020,$451.28,$270.02,$14.32,e-wallet
6962837434,1/11/2020,$114.19,,15/11/2020,$217.56,$278.86,$231.93,e-wallet
1674528095,1/12/2020,$292.96,,15/12/2020,$151.29,$61.26,$147.63,cheque
3577047001,1/1/2020,$165.74,,15/1/2020,$932.13,$39.21,$74.41,cheque
3441324062,1/2/2020,$233.36,$413.07,15/2/2020,$670.06,$498.69,$186.78,cheque
7386080437,1/3/2020,$413.62,$18.31,15/3/2020,$590.16,$443.86,$251.86,cheque
6288511346,1/4/2020,$133.95,,15/4/2020,$648.79,$257.39,$329.28,credit card
9558435188,1/5/2020,$35.26,$438.32,15/5/2020,$665.11,$478.91,$343.69,e-wallet
2607617135,1/6/2020,$135.47,,15/6/2020,$564.91,$148.76,$336.25,cheque
8619180259,1/7/2020,$443.75,,15/7/2020,$737.23,$45.42,$90.45,e-wallet
3031499729,1/8/2020,$412.98,,15/8/2020,$387.27,$10.17,$494.46,e-wallet
0669975836,1/9/2020,$302.48,,15/9/2020,$505.32,$422.04,$404.40,credit card
2494165223,1/10/2020,$472.30,,15/10/2020,$120.97,$93.46,$154.31,cheque
8236354265,1/11/2020,$478.23,,15/11/2020,$76.40,$394.62,$334.32,credit card
4938138359,1/12/2020,$311.32,,15/12/2020,$809.10,$384.57,$75.00,cheque
6270251492,1/1/2020,$89.38,$47.35,15/1/2020,$45.70,$332.08,$453.07,e-wallet
8898684313,1/2/2020,$359.07,$449.60,15/2/2020,$401.27,$66.48,$84.58,cheque
5641366228,1/3/2020,$208.89,,15/3/2020,$459.86,$201.61,$412.07,e-wallet
2256648685,1/4/2020,$290.49,$495.58,15/4/2020,$162.82,$56.16,$339.75,credit card
